status,lead_time,lenght_of_stay,adult_count,child_count,available_units,completed_entry_forms_count,product_count,reservation_net_value,total_adr,espera_dias,espera_zona_roja,ratio_asistencia,recurrence,libere_community,bought_products,returning_inhabitant,mes_estancia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin,hrMedia,status_num,origin_direct_channel,origin_email,origin_in_person,origin_telephone,requested_category_Hostel room,requested_category_One bedroom apartment,requested_category_One bedroom apartment superior,requested_category_Studio,requested_category_Studio superior,requested_category_Three bedroom apartment,requested_category_Three bedroom apartment superior,requested_category_Two bedroom apartment,requested_category_Two bedroom apartment superior,asset_type_apartment,asset_type_hostel,brand_libere,business_segment_Business Individual,business_segment_Leisure Group,business_segment_Leisure Individual,business_segment_MICE Group,business_segment_MICE Individual,business_segment_Mid Stay,business_segment_Travel Group,business_segment_Travel Individual,rate_type_Mid Stay,rate_type_Non Refundable,estacion_estancia_Otoño,estacion_estancia_Primavera,estacion_estancia_Verano,provincia_BIZKAIA,provincia_CORDOBA,provincia_GIPUZKOA,provincia_GRANADA,provincia_MADRID,provincia_MALAGA,provincia_NAVARRA,provincia_VALENCIA
checked_out,0,1,2,0,120,2.0,0,60.2,60.2,0,0,1.0,1,no,no,no,2,513,3.7,0.0,-6.0,13.4,22.0,1.4,6.7,9.9,972.1,968.8,61.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cancelled,0,1,2,0,120,0.0,0,64.82,64.82,0,0,,2,yes,no,yes,2,513,3.7,0.0,-6.0,13.4,22.0,1.4,6.7,9.9,972.1,968.8,61.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,1,120,2.0,0,62.95,62.95,0,0,1.5,1,no,no,no,2,513,3.7,0.0,-6.0,13.4,22.0,1.4,6.7,9.9,972.1,968.8,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,0,120,2.0,1,76.12,76.12,-1,0,1.0,1,yes,yes,no,2,513,3.7,0.0,-6.0,13.4,22.0,1.4,6.7,9.9,972.1,968.8,61.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,43,14,2,0,120,2.0,1,564.93,40.35,42,1,1.0,1,yes,yes,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
cancelled,14,26,4,0,120,0.0,0,108.98,4.19,14,1,,1,no,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,9,2,2,0,120,2.0,0,99.26,49.63,8,0,1.0,1,no,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,7,4,1,0,120,1.0,0,173.0,43.25,7,0,1.0,5,no,no,yes,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,7,4,1,0,120,1.0,0,182.51,45.63,7,0,1.0,1,no,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
cancelled,6,1,2,0,120,0.0,0,46.36,46.36,5,0,,1,no,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cancelled,5,2,2,0,120,2.0,1,76.14,38.07,4,0,1.0,1,yes,yes,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,4,3,2,0,120,2.0,3,213.87,71.29,4,0,1.0,1,yes,yes,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,4,4,1,0,120,1.0,5,319.17,79.79,3,0,1.0,2,no,yes,yes,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,4,4,1,0,120,1.0,0,198.31,49.58,3,0,1.0,2,no,no,yes,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,4,1,2,0,120,2.0,0,51.29,51.29,3,0,1.0,1,no,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,3,3,2,0,120,2.0,0,252.81,84.27,3,0,1.0,1,no,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,3,4,1,0,120,1.0,0,198.32,49.58,3,0,1.0,6,no,no,yes,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,3,1,2,0,120,2.0,0,49.28,49.28,3,0,1.0,1,no,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
cancelled,0,1,1,0,120,1.0,0,52.51,52.51,-1,0,1.0,1,no,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,0,120,2.0,0,58.82,58.82,-1,0,1.0,1,yes,no,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,0,120,0.0,1,168.91,168.91,-1,0,,1,yes,yes,no,2,513,4.6,0.0,-5.7,15.0,23.0,2.8,7.8,9.9,973.3,970.0,66.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,5,2,2,0,120,2.0,1,177.28,88.64,5,0,1.0,1,no,yes,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,2,3,1,0,120,1.0,12,341.31,113.77,1,0,1.0,1,yes,yes,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cancelled,89,1,1,0,120,0.0,0,78.3,78.3,89,1,,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,53,3,2,0,120,2.0,0,161.46,53.82,52,1,1.0,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,34,1,2,0,120,2.0,0,46.92,46.92,33,1,1.0,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,30,3,2,2,120,2.0,1,195.83,65.28,29,1,2.0,1,no,yes,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,9,1,2,0,120,2.0,0,48.4,48.4,9,0,1.0,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,9,3,2,0,120,2.0,0,142.28,47.43,8,0,1.0,2,no,no,yes,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,6,3,2,0,120,2.0,0,170.27,56.76,6,0,1.0,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,4,2,1,0,120,1.0,0,92.32,46.16,3,0,1.0,2,no,no,yes,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,2,2,1,0,120,1.0,0,138.43,69.22,1,0,1.0,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,2,1,2,0,120,2.0,2,93.65,93.65,1,0,1.0,1,no,yes,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,1,3,1,0,120,0.0,0,153.25,51.08,1,0,,2,no,no,yes,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,1,2,2,2,120,2.0,1,146.16,73.08,0,0,2.0,1,no,yes,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,1,1,1,0,120,1.0,0,59.59,59.59,0,0,1.0,1,yes,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,4,2,0,120,2.0,0,239.92,59.98,0,0,1.0,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,0,120,2.0,0,65.21,65.21,0,0,1.0,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,0,120,2.0,0,67.85,67.85,0,0,1.0,1,no,no,no,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,2,1,0,120,1.0,0,124.02,62.01,-1,0,1.0,22,yes,no,yes,2,513,6.2,0.0,-2.1,14.4,99.0,2.5,11.4,4.6,970.7,965.3,61.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,0,120,2.0,2,92.55,92.55,0,0,1.0,2,no,yes,yes,2,513,6.0,0.0,-2.0,14.0,22.0,4.4,9.2,9.9,969.8,966.2,76.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cancelled,93,1,4,0,120,0.0,0,93.5,93.5,93,1,,1,no,no,no,2,513,6.0,0.0,-2.0,14.0,22.0,4.4,9.2,9.9,969.8,966.2,76.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,51,1,3,0,120,3.0,0,59.96,59.96,51,1,1.0,1,no,no,no,2,513,6.0,0.0,-2.0,14.0,22.0,4.4,9.2,9.9,969.8,966.2,76.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,15,2,2,0,120,2.0,1,129.84,64.92,15,1,1.0,1,no,yes,no,2,513,6.0,0.0,-2.0,14.0,22.0,4.4,9.2,9.9,969.8,966.2,76.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,5,2,1,0,120,1.0,0,105.53,52.77,5,0,1.0,7,no,no,yes,2,513,6.0,0.0,-2.0,14.0,22.0,4.4,9.2,9.9,969.8,966.2,76.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,5,1,1,0,120,1.0,2,65.04,65.04,5,0,1.0,1,no,yes,no,2,513,6.0,0.0,-2.0,14.0,22.0,4.4,9.2,9.9,969.8,966.2,76.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
cancelled,0,1,2,0,120,0.0,1,78.91,78.91,0,0,,1,yes,yes,no,2,513,6.0,0.0,-2.0,14.0,22.0,4.4,9.2,9.9,969.8,966.2,76.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,0,120,2.0,0,47.2,47.2,0,0,1.0,5,yes,no,yes,2,513,6.0,0.0,-2.0,14.0,22.0,4.4,9.2,9.9,969.8,966.2,76.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,0,1,2,0,120,2.0,1,75.13,75.13,0,0,1.0,4,no,yes,yes,2,513,6.2,0.0,-5.1,17.5,99.0,1.9,7.2,9.8,971.7,969.1,67.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,2,2,1,0,120,1.0,2,180.76,90.38,2,0,1.0,1,no,yes,no,2,513,6.2,0.0,-5.1,17.5,99.0,1.9,7.2,9.8,971.7,969.1,67.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
cancelled,12,1,4,0,120,0.0,1,98.64,98.64,11,0,,1,no,yes,no,2,513,6.2,0.0,-5.1,17.5,99.0,1.9,7.2,9.8,971.7,969.1,67.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,7,1,2,0,120,2.0,4,74.12,74.12,7,0,1.0,1,no,yes,no,2,513,6.2,0.0,-5.1,17.5,99.0,1.9,7.2,9.8,971.7,969.1,67.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
checked_out,7,1,2,0,120,2.0,0,46.63,46.63,6,0,1.0,1,yes,no,no,2,513,6.2,0.0,-5.1,17.5,99.0,1.9,7.2,9.8,971.7,969.1,67.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
checked_out,6,1,1,0,120,1.0,0,59.4,59.4,5,0,1.0,5,yes,no,yes,2,513,6.2,0.0,-5.1,17.5,99.0,1.9,7.2,9.8,971.7,969.1,67.0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
