ubicacion,fecha,puntuacion,titulo_comentario,comentario_negativo,comentario_positivo,etiquetas,cantidad_comentarios,nacionalidad
Vitoria,Escrito en 4 de marzo de 2024,"9,0",Arzak,,,Viaje de negocios | Persona que viaja sola | Apartamento Estudio | Estancia de 1 noche,,
Vitoria,Escrito en 4 de marzo de 2024,"9,0",Mari,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 4 de marzo de 2024,"9,0",Elena,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 3 de marzo de 2024,10,Rebeca,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 2 de marzo de 2024,"8,0",Cagigas,,,Familia con niños pequeños | Apartamento con terraza | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 2 de marzo de 2024,"8,0",Belen,,,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 2 de marzo de 2024,10,Rafa,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 1 de marzo de 2024,10,Elsa,,,Familia con niños pequeños | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 29 de febrero de 2024,10,Dimitri,,,Pareja | Apartamento de 1 dormitorio | Estancia de 5 noches | Enviado por móvil,,
Vitoria,Escrito en 29 de febrero de 2024,"9,0",Miguel,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 29 de febrero de 2024,"9,0",Agurtzane,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 28 de febrero de 2024,10,Xandre,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 27 de febrero de 2024,"8,0",Jimenez,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 27 de febrero de 2024,10,Joan,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 26 de febrero de 2024,"9,0",Noelia,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 26 de febrero de 2024,"9,0",Beatriz,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 25 de febrero de 2024,"9,0",Virginia,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 24 de febrero de 2024,10,Aurora,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 23 de febrero de 2024,10,Alvaro,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 23 de febrero de 2024,10,Omar,,,Viaje de negocios | Persona que viaja sola | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 23 de febrero de 2024,"8,0",Castro,,,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 23 de febrero de 2024,10,Monica,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 28 de enero de 2024,"9,0",Natalia,,,Viaje de ocio | Grupo de amigos | Apartamento Ático | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 28 de enero de 2024,"8,0",Xabier,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 28 de enero de 2024,"8,0",Laura,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 27 de enero de 2024,10,Janire,,,Viaje de negocios | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 25 de enero de 2024,"7,0",Concepción,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 24 de enero de 2024,10,Marilia,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 24 de enero de 2024,"9,0",Jose,,,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche,,
Vitoria,Escrito en 22 de enero de 2024,"9,0",Pelayo,,,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 22 de enero de 2024,"9,0",Hector,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 22 de enero de 2024,"9,0",Irene,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 22 de enero de 2024,10,Nuria,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 21 de enero de 2024,10,Isidro,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 21 de enero de 2024,10,Irati,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 20 de enero de 2024,"9,0",Onintza,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 19 de enero de 2024,"9,0",Xiana,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 18 de enero de 2024,"8,0",Asier,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 18 de enero de 2024,"9,0",Patricia,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 18 de enero de 2024,10,Iranzu,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 18 de enero de 2024,10,Villanueva,,,Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 6 noches | Enviado por móvil,,
Vitoria,Escrito en 16 de enero de 2024,10,Joan,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 3 noches,,
Vitoria,Escrito en 15 de enero de 2024,10,Yolanda,,,Familia con niños pequeños | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 15 de enero de 2024,10,Álvaro,,,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 15 de enero de 2024,10,Maria,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 15 de enero de 2024,10,Ines,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 14 de enero de 2024,10,Marques,,,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 8 de diciembre de 2023,"9,0",Garazi,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 8 de diciembre de 2023,10,Diana,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 8 de diciembre de 2023,"8,0",Victoria,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 8 de diciembre de 2023,10,Garcia,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 7 de diciembre de 2023,"9,0",Plasencia,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 4 noches | Enviado por móvil,,
Vitoria,Escrito en 6 de diciembre de 2023,10,Patricia,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 5 de diciembre de 2023,"9,0",Jose,,,Viaje de negocios | Familia con niños pequeños | Apartamento con terraza | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 5 de diciembre de 2023,10,Alba,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 4 de diciembre de 2023,"9,0",Marta,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 3 de diciembre de 2023,"9,0",Maria,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 3 de diciembre de 2023,"8,0",Olatz,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 27 de noviembre de 2023,"9,0",Luis,,,Viaje de negocios | Grupo | Apartamento de 2 dormitorios | Estancia de 1 noche,,
Vitoria,Escrito en 26 de noviembre de 2023,"7,0",Teresa,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 23 de noviembre de 2023,"8,0",May,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 22 de noviembre de 2023,10,David,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 21 de noviembre de 2023,"7,0",Álvaro,,,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 20 de noviembre de 2023,"9,0",Carlos,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche,,
Vitoria,Escrito en 20 de noviembre de 2023,10,Álvaro,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 19 de noviembre de 2023,"9,0",David,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 18 de noviembre de 2023,10,Carla,,,Viaje de ocio | Grupo | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 17 de noviembre de 2023,"9,0",Aura,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 16 de noviembre de 2023,"8,0",Ane,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 16 de noviembre de 2023,"8,0",Amigo,,,Viaje de negocios | Pareja | Apartamento Estudio | Estancia de 4 noches,,
Vitoria,Escrito en 16 de noviembre de 2023,"9,0",Vladyslav,,,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 15 de noviembre de 2023,10,Reformas,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 24 de septiembre de 2023,"8,0",Juan,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 23 de septiembre de 2023,10,Marina,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 21 de septiembre de 2023,"8,0",Rafael,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 21 de septiembre de 2023,"8,0",Ana,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 19 de septiembre de 2023,10,Miguel,,,Viaje de ocio | Persona que viaja sola | Apartamento de 1 dormitorio | Estancia de 3 noches,,
Vitoria,Escrito en 18 de septiembre de 2023,"9,0",Mªcarmen,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 17 de septiembre de 2023,"8,0",Ricardo,,,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 4 noches | Enviado por móvil,,
Vitoria,Escrito en 15 de septiembre de 2023,10,Fernando,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 14 de septiembre de 2023,"9,0",Victor,,,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 5 noches | Enviado por móvil,,
Vitoria,Escrito en 14 de septiembre de 2023,"8,0",Luis,,,Viaje de negocios | Persona que viaja sola | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 13 de septiembre de 2023,"9,0",Garcia,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 4 noches,,
Vitoria,Escrito en 12 de septiembre de 2023,10,Gema,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 12 de septiembre de 2023,"9,0",Emilio,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 12 de septiembre de 2023,10,Veronica,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 12 de septiembre de 2023,"9,0",Enrique,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 12 de septiembre de 2023,"9,0",Enrique,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 12 de septiembre de 2023,"9,0",Enrique,,,Familia con niños pequeños | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 12 de septiembre de 2023,"9,0",Lorena,,,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 10 de septiembre de 2023,10,Maria,,,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 4 noches | Enviado por móvil,,
Vitoria,Escrito en 9 de septiembre de 2023,"8,0",Tomas,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 9 de septiembre de 2023,"7,0",Isidro,,,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 9 de septiembre de 2023,"7,0",Ibon,,,Viaje de negocios | Persona que viaja sola | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 8 de septiembre de 2023,10,Katerin,,,Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 8 de septiembre de 2023,"9,0",Javier,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 8 de septiembre de 2023,10,Felipe,,,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 4 noches | Enviado por móvil,,
Vitoria,Escrito en 15 de agosto de 2023,"9,0",Manuel,,,Viaje de ocio | Familia con niños pequeños | Apartamento con terraza | Estancia de 5 noches | Enviado por móvil,,
Vitoria,Escrito en 13 de agosto de 2023,10,Sergi,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 12 de agosto de 2023,"9,0",Agg2,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 4 noches | Enviado por móvil,,
Vitoria,Escrito en 11 de agosto de 2023,10,Alejandro,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 11 de agosto de 2023,"7,0",Oscar,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 10 de agosto de 2023,10,Cesc2002,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche,,
Vitoria,Escrito en 10 de agosto de 2023,"9,0",Mar,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 9 de agosto de 2023,"9,0",Mercedes,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 9 de agosto de 2023,10,Helia,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 8 de agosto de 2023,"8,0",Jesús,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 8 de agosto de 2023,"7,0",Javier,,,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 7 de agosto de 2023,"9,0",Maria,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches,,
Vitoria,Escrito en 7 de agosto de 2023,"8,0",Raquel,,,Viaje de ocio | Familia con niños pequeños | Apartamento con terraza | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 7 de agosto de 2023,"9,0",Martinez,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 6 de agosto de 2023,10,Jana,,,Viaje de negocios | Grupo | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 4 de agosto de 2023,10,Teresa,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,,
